employee_id,leave_type_id,start_date,end_date,duration,reason
NL-166,1,2014-07-03,2014-07-05,3,Vacation leave
NL-166,2,2014-10-12,2014-10-23,12,Medical - Flu and rest
NL-166,3,2014-10-02,2014-10-04,3,Care for dependent family member
NLI-030,1,2016-10-11,2016-10-15,5,Vacation leave
NLI-030,1,2017-02-24,2017-02-26,3,Vacation leave
NLI-030,1,2016-11-15,2016-11-17,3,Vacation leave
NLI-030,1,2017-05-06,2017-05-08,3,Vacation leave
NLI-030,1,2016-12-01,2016-12-03,3,Vacation leave
NLI-030,5,2017-01-31,2017-02-02,3,Leave without pay
NL-167,1,2016-10-14,2016-10-17,4,Vacation leave
NL-167,1,2016-11-24,2016-11-27,4,Vacation leave
NL-167,2,2016-10-18,2016-10-29,12,Medical - Flu and rest
NL-167,3,2017-01-15,2017-01-20,6,Care for dependent family member
NL-168,1,2023-01-06,2023-01-08,3,Vacation leave
NL-168,1,2022-11-21,2022-11-24,4,Vacation leave
NL-168,1,2022-11-06,2022-11-08,3,Vacation leave
NL-169,1,2018-06-24,2018-06-25,2,Vacation leave
NL-169,1,2018-04-28,2018-05-03,6,Vacation leave
NL-169,1,2017-12-20,2017-12-22,3,Vacation leave
NL-169,1,2018-03-08,2018-03-13,6,Vacation leave
NL-169,2,2018-01-22,2018-02-02,12,Medical - Flu and rest
NL-169,3,2018-09-05,2018-09-12,8,Care for dependent family member
NL-170,1,2015-02-13,2015-02-18,6,Vacation leave
NL-170,1,2015-02-11,2015-02-12,2,Vacation leave
NL-170,1,2014-11-22,2014-11-27,6,Vacation leave
NL-170,1,2014-09-20,2014-09-24,5,Vacation leave
NL-170,2,2015-02-03,2015-02-14,12,Medical - Flu and rest
NL-171,1,2018-11-08,2018-11-13,6,Vacation leave
NL-171,1,2018-10-15,2018-10-16,2,Vacation leave
NL-171,1,2018-08-03,2018-08-06,4,Vacation leave
NL-172,1,2018-07-10,2018-07-12,3,Vacation leave
NL-172,1,2018-10-05,2018-10-08,4,Vacation leave
NL-172,1,2018-06-23,2018-06-26,4,Vacation leave
NL-172,3,2018-11-09,2018-11-11,3,Care for dependent family member
NL-172,5,2018-09-19,2018-09-21,3,Leave without pay
NL-173,1,2016-06-27,2016-06-30,4,Vacation leave
NL-173,1,2016-04-15,2016-04-18,4,Vacation leave
NL-173,1,2015-12-18,2015-12-20,3,Vacation leave
NL-173,1,2015-12-24,2015-12-27,4,Vacation leave
NL-173,1,2016-01-12,2016-01-15,4,Vacation leave
NL-173,3,2016-02-07,2016-02-10,4,Care for dependent family member
NL-174,1,2022-07-05,2022-07-07,3,Vacation leave
NL-174,1,2021-12-02,2021-12-05,4,Vacation leave
NL-174,1,2022-07-21,2022-07-24,4,Vacation leave
NL-174,1,2022-04-22,2022-04-26,5,Vacation leave
NL-174,2,2022-05-31,2022-06-11,12,Medical - Flu and rest
NL-175,1,2025-05-24,2025-05-27,4,Vacation leave
NL-175,1,2025-07-26,2025-07-30,5,Vacation leave
NL-175,1,2025-08-02,2025-08-04,3,Vacation leave
NL-176,1,2020-12-01,2020-12-06,6,Vacation leave
NL-176,1,2020-07-30,2020-08-02,4,Vacation leave
NL-176,2,2020-09-16,2020-09-27,12,Medical - Flu and rest
NL-177,1,2023-02-01,2023-02-03,3,Vacation leave
NL-177,1,2022-11-18,2022-11-23,6,Vacation leave
NL-177,1,2023-07-20,2023-07-21,2,Vacation leave
NL-177,1,2023-05-14,2023-05-19,6,Vacation leave
NL-177,1,2023-02-22,2023-02-25,4,Vacation leave
NL-177,1,2023-02-08,2023-02-12,5,Vacation leave
NL-177,2,2022-12-15,2022-12-26,12,Medical - Flu and rest
NL-178,1,2017-08-30,2017-09-03,5,Vacation leave
NL-178,1,2017-06-19,2017-06-23,5,Vacation leave
NL-178,1,2017-08-04,2017-08-06,3,Vacation leave
NL-178,1,2017-07-22,2017-07-26,5,Vacation leave
NL-179,1,2018-10-11,2018-10-13,3,Vacation leave
NL-179,1,2018-12-12,2018-12-15,4,Vacation leave
NL-179,2,2018-12-06,2018-12-17,12,Medical - Flu and rest
NL-180,1,2025-04-26,2025-04-28,3,Vacation leave
NL-180,1,2025-08-22,2025-08-24,3,Vacation leave
NL-180,3,2025-06-22,2025-06-28,7,Care for dependent family member
NL-181,1,2019-12-20,2019-12-21,2,Vacation leave
NL-181,1,2020-01-13,2020-01-15,3,Vacation leave
NL-181,1,2019-10-23,2019-10-27,5,Vacation leave
NL-181,1,2019-12-01,2019-12-02,2,Vacation leave
NL-181,1,2020-02-27,2020-02-29,3,Vacation leave
NLI-031,1,2018-06-05,2018-06-08,4,Vacation leave
NLI-031,1,2018-04-04,2018-04-09,6,Vacation leave
NLI-031,1,2017-12-12,2017-12-16,5,Vacation leave
NLI-031,1,2018-07-18,2018-07-22,5,Vacation leave
NLI-031,1,2018-08-01,2018-08-05,5,Vacation leave
NLI-031,1,2018-05-28,2018-06-02,6,Vacation leave
NLI-031,2,2018-01-02,2018-01-13,12,Medical - Flu and rest
NL-182,1,2018-04-28,2018-04-29,2,Vacation leave
NL-182,1,2018-04-23,2018-04-25,3,Vacation leave
NL-182,1,2018-06-01,2018-06-05,5,Vacation leave
NL-182,2,2018-06-04,2018-06-15,12,Medical - Flu and rest
NL-183,1,2016-02-12,2016-02-13,2,Vacation leave
NL-183,1,2016-01-20,2016-01-22,3,Vacation leave
NL-184,1,2022-06-03,2022-06-04,2,Vacation leave
NL-184,1,2022-01-17,2022-01-22,6,Vacation leave
NL-184,2,2022-05-26,2022-06-06,12,Medical - Flu and rest
NL-185,1,2019-06-30,2019-07-05,6,Vacation leave
NL-185,1,2019-01-17,2019-01-18,2,Vacation leave
NL-185,1,2019-05-11,2019-05-14,4,Vacation leave
NL-185,1,2018-11-23,2018-11-25,3,Vacation leave
NL-185,1,2019-06-10,2019-06-14,5,Vacation leave
NL-185,2,2019-02-05,2019-02-16,12,Medical - Flu and rest
NLI-032,1,2018-06-08,2018-06-09,2,Vacation leave
NLI-032,1,2018-08-23,2018-08-27,5,Vacation leave
NLI-032,1,2018-06-27,2018-07-02,6,Vacation leave
NLI-032,1,2019-02-21,2019-02-22,2,Vacation leave
NLI-032,1,2019-02-13,2019-02-17,5,Vacation leave
NLI-032,1,2018-06-15,2018-06-20,6,Vacation leave
NL-186,1,2019-03-16,2019-03-19,4,Vacation leave
NL-186,1,2019-01-14,2019-01-19,6,Vacation leave
NL-186,1,2019-03-30,2019-04-03,5,Vacation leave
NL-186,1,2019-04-27,2019-04-30,4,Vacation leave
NL-186,1,2018-10-09,2018-10-13,5,Vacation leave
NL-187,1,2019-06-02,2019-06-07,6,Vacation leave
NL-187,1,2018-09-29,2018-09-30,2,Vacation leave
NL-187,1,2019-05-26,2019-05-27,2,Vacation leave
NL-187,3,2019-03-12,2019-03-17,6,Care for dependent family member
NLI-033,1,2020-07-28,2020-07-30,3,Vacation leave
NLI-033,1,2020-02-14,2020-02-16,3,Vacation leave
NLI-033,1,2019-11-20,2019-11-21,2,Vacation leave
NLI-033,1,2020-06-23,2020-06-26,4,Vacation leave
NLI-033,1,2020-06-30,2020-07-02,3,Vacation leave
NLI-033,2,2020-02-05,2020-02-16,12,Medical - Flu and rest
NL-188,1,2017-10-18,2017-10-19,2,Vacation leave
NL-188,1,2018-01-20,2018-01-23,4,Vacation leave
NL-188,1,2018-05-01,2018-05-04,4,Vacation leave
NL-189,1,2021-06-03,2021-06-04,2,Vacation leave
NL-189,1,2021-12-31,2022-01-02,3,Vacation leave
NL-189,1,2021-09-28,2021-10-03,6,Vacation leave
NL-189,1,2021-07-09,2021-07-12,4,Vacation leave
NL-189,1,2021-08-31,2021-09-01,2,Vacation leave
NL-190,1,2021-06-07,2021-06-11,5,Vacation leave
NL-190,1,2021-09-13,2021-09-15,3,Vacation leave
NL-190,1,2021-07-16,2021-07-19,4,Vacation leave
NL-190,1,2021-12-12,2021-12-17,6,Vacation leave
NL-191,1,2024-05-10,2024-05-14,5,Vacation leave
NL-191,1,2023-09-30,2023-10-01,2,Vacation leave
NL-191,1,2024-01-07,2024-01-09,3,Vacation leave
NL-191,1,2024-03-18,2024-03-23,6,Vacation leave
NL-191,1,2024-01-22,2024-01-24,3,Vacation leave
NL-191,1,2024-03-07,2024-03-08,2,Vacation leave
NL-191,2,2024-01-18,2024-01-29,12,Medical - Flu and rest
NL-192,1,2018-08-03,2018-08-08,6,Vacation leave
NL-192,1,2018-11-20,2018-11-23,4,Vacation leave
NL-192,1,2018-08-10,2018-08-11,2,Vacation leave
NL-192,1,2018-08-07,2018-08-08,2,Vacation leave
NL-193,1,2019-09-03,2019-09-07,5,Vacation leave
NL-193,1,2019-11-13,2019-11-18,6,Vacation leave
NL-193,1,2020-03-17,2020-03-19,3,Vacation leave
NL-194,1,2016-06-21,2016-06-25,5,Vacation leave
NL-194,1,2016-08-16,2016-08-17,2,Vacation leave
NL-194,1,2016-09-04,2016-09-05,2,Vacation leave
NL-195,1,2022-07-20,2022-07-24,5,Vacation leave
NL-195,1,2022-04-22,2022-04-25,4,Vacation leave
NL-195,1,2022-04-14,2022-04-19,6,Vacation leave
NL-195,1,2022-06-01,2022-06-06,6,Vacation leave
NL-195,1,2022-06-24,2022-06-28,5,Vacation leave
NL-195,2,2022-05-07,2022-05-18,12,Medical - Flu and rest
NL-196,1,2022-08-21,2022-08-25,5,Vacation leave
NL-196,1,2022-03-15,2022-03-20,6,Vacation leave
NL-197,1,2019-08-30,2019-09-04,6,Vacation leave
NL-197,1,2019-11-09,2019-11-11,3,Vacation leave
NL-197,1,2019-09-29,2019-10-03,5,Vacation leave
NL-197,1,2019-08-19,2019-08-23,5,Vacation leave
NL-197,1,2019-12-25,2019-12-30,6,Vacation leave
NL-198,1,2022-05-13,2022-05-14,2,Vacation leave
NL-198,1,2022-06-25,2022-06-29,5,Vacation leave
NL-198,1,2022-03-19,2022-03-22,4,Vacation leave
NL-198,1,2022-01-20,2022-01-23,4,Vacation leave
NL-198,2,2022-01-06,2022-01-17,12,Medical - Flu and rest
NLI-034,1,2024-11-13,2024-11-18,6,Vacation leave
NLI-034,1,2024-11-09,2024-11-14,6,Vacation leave
NLI-034,3,2025-04-05,2025-04-06,2,Care for dependent family member
NL-199,1,2016-07-16,2016-07-18,3,Vacation leave
NL-199,1,2016-09-26,2016-09-30,5,Vacation leave
NL-199,1,2016-12-03,2016-12-06,4,Vacation leave
NL-199,2,2016-06-03,2016-06-14,12,Medical - Flu and rest
NL-200,1,2019-04-20,2019-04-21,2,Vacation leave
NL-200,1,2018-09-27,2018-10-01,5,Vacation leave
NL-200,2,2019-04-11,2019-04-22,12,Medical - Flu and rest
NL-201,1,2019-11-02,2019-11-06,5,Vacation leave
NL-201,1,2019-08-17,2019-08-22,6,Vacation leave
NL-201,1,2019-07-12,2019-07-13,2,Vacation leave
NL-201,1,2019-08-01,2019-08-04,4,Vacation leave
NL-201,2,2019-07-07,2019-07-18,12,Medical - Flu and rest
NL-202,1,2022-06-26,2022-06-29,4,Vacation leave
NL-202,1,2022-07-21,2022-07-25,5,Vacation leave
NL-202,1,2022-11-05,2022-11-06,2,Vacation leave
NL-203,1,2015-04-20,2015-04-23,4,Vacation leave
NL-203,1,2015-04-10,2015-04-11,2,Vacation leave
NL-203,1,2015-11-10,2015-11-11,2,Vacation leave
NL-203,1,2015-10-03,2015-10-07,5,Vacation leave
NL-203,2,2015-04-25,2015-05-06,12,Medical - Flu and rest
NL-204,1,2020-08-13,2020-08-15,3,Vacation leave
NL-204,1,2020-08-31,2020-09-01,2,Vacation leave
NL-204,1,2020-07-31,2020-08-02,3,Vacation leave
NL-204,1,2021-04-05,2021-04-08,4,Vacation leave
NL-204,1,2020-10-01,2020-10-03,3,Vacation leave
NL-204,2,2020-10-31,2020-11-11,12,Medical - Flu and rest
NL-205,1,2014-09-30,2014-10-04,5,Vacation leave
NL-205,1,2015-02-11,2015-02-14,4,Vacation leave
NL-205,1,2014-12-19,2014-12-20,2,Vacation leave
NL-205,1,2014-08-09,2014-08-14,6,Vacation leave
NL-205,3,2015-02-10,2015-02-11,2,Care for dependent family member
NL-206,1,2022-03-21,2022-03-25,5,Vacation leave
NL-206,1,2022-06-23,2022-06-25,3,Vacation leave
NL-206,1,2021-12-07,2021-12-09,3,Vacation leave
NL-206,1,2021-12-16,2021-12-19,4,Vacation leave
NL-206,1,2022-05-29,2022-06-02,5,Vacation leave
NL-206,1,2022-05-20,2022-05-21,2,Vacation leave
NLI-035,1,2025-01-05,2025-01-06,2,Vacation leave
NLI-035,1,2024-06-18,2024-06-19,2,Vacation leave
NLI-035,1,2024-06-14,2024-06-18,5,Vacation leave
NLI-035,1,2024-05-10,2024-05-11,2,Vacation leave
NLI-035,2,2024-06-16,2024-06-27,12,Medical - Flu and rest
NL-207,1,2019-02-23,2019-02-27,5,Vacation leave
NL-207,1,2019-02-15,2019-02-17,3,Vacation leave
NL-207,1,2019-06-09,2019-06-12,4,Vacation leave
NL-207,2,2018-12-10,2018-12-21,12,Medical - Flu and rest
NL-207,3,2019-04-08,2019-04-12,5,Care for dependent family member
NL-208,1,2016-10-09,2016-10-12,4,Vacation leave
NL-208,1,2016-11-12,2016-11-13,2,Vacation leave
NLI-036,1,2014-10-27,2014-10-31,5,Vacation leave
NLI-036,1,2015-06-14,2015-06-15,2,Vacation leave
NLI-036,1,2015-01-21,2015-01-24,4,Vacation leave
NLI-036,1,2015-01-08,2015-01-12,5,Vacation leave
NLI-036,1,2015-04-23,2015-04-25,3,Vacation leave
NLI-037,1,2019-07-04,2019-07-06,3,Vacation leave
NLI-037,1,2019-06-01,2019-06-04,4,Vacation leave
NL-209,1,2015-04-28,2015-05-03,6,Vacation leave
NL-209,1,2015-05-21,2015-05-24,4,Vacation leave
NL-209,1,2014-12-01,2014-12-06,6,Vacation leave
NL-209,1,2015-01-02,2015-01-06,5,Vacation leave
NL-209,1,2015-07-01,2015-07-02,2,Vacation leave
NL-209,2,2015-02-24,2015-03-07,12,Medical - Flu and rest
NL-209,3,2015-07-24,2015-07-30,7,Care for dependent family member
NL-210,1,2022-04-27,2022-05-02,6,Vacation leave
NL-210,1,2021-12-19,2021-12-21,3,Vacation leave
NL-210,3,2022-02-13,2022-02-19,7,Care for dependent family member
NL-211,1,2015-11-21,2015-11-25,5,Vacation leave
NL-211,1,2015-07-18,2015-07-22,5,Vacation leave
NL-211,1,2015-08-18,2015-08-21,4,Vacation leave
NL-211,1,2015-04-30,2015-05-02,3,Vacation leave
NL-211,2,2015-07-17,2015-07-28,12,Medical - Flu and rest
NL-211,3,2015-06-23,2015-06-30,8,Care for dependent family member
NL-212,1,2018-10-08,2018-10-10,3,Vacation leave
NL-212,1,2018-09-05,2018-09-06,2,Vacation leave
NLI-038,1,2024-06-03,2024-06-08,6,Vacation leave
NLI-038,1,2024-02-22,2024-02-23,2,Vacation leave
NLI-038,1,2023-12-01,2023-12-06,6,Vacation leave
NLI-038,1,2024-05-20,2024-05-22,3,Vacation leave
NLI-038,1,2024-02-13,2024-02-18,6,Vacation leave
NLI-038,1,2023-11-30,2023-12-04,5,Vacation leave
NLI-038,2,2024-04-13,2024-04-24,12,Medical - Flu and rest
NL-213,1,2020-01-14,2020-01-17,4,Vacation leave
NL-213,1,2020-04-28,2020-04-29,2,Vacation leave
NL-213,1,2020-02-27,2020-03-02,5,Vacation leave
NL-213,1,2020-07-12,2020-07-17,6,Vacation leave
NL-213,1,2020-06-19,2020-06-20,2,Vacation leave
NL-213,2,2020-05-16,2020-05-27,12,Medical - Flu and rest
NLI-039,1,2019-05-25,2019-05-30,6,Vacation leave
NLI-039,1,2019-01-27,2019-01-29,3,Vacation leave
NLI-039,1,2019-01-31,2019-02-01,2,Vacation leave
NLI-039,2,2019-01-14,2019-01-25,12,Medical - Flu and rest
NL-214,1,2014-08-07,2014-08-11,5,Vacation leave
NL-214,1,2014-11-06,2014-11-10,5,Vacation leave
NL-214,1,2014-12-15,2014-12-20,6,Vacation leave
NL-214,2,2014-10-18,2014-10-29,12,Medical - Flu and rest
NL-215,1,2015-08-27,2015-08-29,3,Vacation leave
NL-215,1,2015-02-01,2015-02-02,2,Vacation leave
NL-215,1,2015-10-01,2015-10-03,3,Vacation leave
NL-215,1,2015-06-17,2015-06-18,2,Vacation leave
NL-215,1,2015-10-23,2015-10-28,6,Vacation leave
NL-215,1,2015-10-10,2015-10-11,2,Vacation leave
NL-215,2,2015-03-06,2015-03-17,12,Medical - Flu and rest
NL-216,1,2018-01-28,2018-02-02,6,Vacation leave
NL-216,1,2018-07-15,2018-07-19,5,Vacation leave
NL-216,1,2017-12-31,2018-01-05,6,Vacation leave
NL-216,5,2018-06-19,2018-06-21,3,Leave without pay
NL-217,1,2019-02-11,2019-02-15,5,Vacation leave
NL-217,1,2019-02-22,2019-02-27,6,Vacation leave
NL-217,1,2018-08-28,2018-09-01,5,Vacation leave
NL-217,1,2019-04-02,2019-04-06,5,Vacation leave
NL-217,1,2019-01-01,2019-01-03,3,Vacation leave
NL-218,1,2022-09-04,2022-09-05,2,Vacation leave
NL-218,1,2022-03-04,2022-03-06,3,Vacation leave
NL-218,1,2022-05-21,2022-05-23,3,Vacation leave
NL-218,1,2022-01-28,2022-01-31,4,Vacation leave
NL-218,2,2022-04-30,2022-05-11,12,Medical - Flu and rest
NL-219,1,2020-12-16,2020-12-17,2,Vacation leave
NL-219,1,2021-03-20,2021-03-22,3,Vacation leave
NL-220,1,2017-08-01,2017-08-02,2,Vacation leave
NL-220,1,2017-03-31,2017-04-01,2,Vacation leave
NL-220,3,2017-04-26,2017-05-03,8,Care for dependent family member
NL-221,1,2025-01-06,2025-01-09,4,Vacation leave
NL-221,1,2025-02-22,2025-02-27,6,Vacation leave
NL-221,1,2024-11-09,2024-11-13,5,Vacation leave
NL-221,1,2025-01-06,2025-01-08,3,Vacation leave
NL-221,1,2025-04-01,2025-04-05,5,Vacation leave
NL-221,3,2025-01-22,2025-01-29,8,Care for dependent family member
NL-222,1,2020-08-09,2020-08-13,5,Vacation leave
NL-222,1,2020-05-17,2020-05-22,6,Vacation leave
NL-222,1,2020-08-18,2020-08-23,6,Vacation leave
NL-222,1,2020-07-11,2020-07-12,2,Vacation leave
NL-223,1,2015-12-10,2015-12-13,4,Vacation leave
NL-223,1,2016-03-13,2016-03-15,3,Vacation leave
NL-223,1,2015-12-27,2016-01-01,6,Vacation leave
NL-223,1,2016-03-03,2016-03-04,2,Vacation leave
NL-223,1,2016-03-25,2016-03-27,3,Vacation leave
NL-223,3,2016-01-13,2016-01-21,9,Care for dependent family member
NL-224,1,2019-07-30,2019-07-31,2,Vacation leave
NL-224,1,2019-04-13,2019-04-15,3,Vacation leave
NL-224,1,2019-05-25,2019-05-30,6,Vacation leave
NL-224,1,2019-04-12,2019-04-15,4,Vacation leave
NL-224,3,2019-06-21,2019-06-28,8,Care for dependent family member
NL-225,1,2022-08-12,2022-08-16,5,Vacation leave
NL-225,1,2022-01-27,2022-02-01,6,Vacation leave
NL-225,1,2022-03-05,2022-03-06,2,Vacation leave
NL-225,1,2022-08-20,2022-08-23,4,Vacation leave
NL-225,1,2022-07-02,2022-07-07,6,Vacation leave
NL-225,2,2022-03-22,2022-04-02,12,Medical - Flu and rest
NL-226,1,2017-02-07,2017-02-11,5,Vacation leave
NL-226,1,2017-04-13,2017-04-14,2,Vacation leave
NL-226,1,2017-03-16,2017-03-18,3,Vacation leave
NL-226,2,2016-12-18,2016-12-29,12,Medical - Flu and rest
NL-226,4,2017-04-18,2017-04-22,5,Family bereavement
NL-227,1,2015-09-12,2015-09-16,5,Vacation leave
NL-227,1,2015-10-31,2015-11-03,4,Vacation leave
NL-227,1,2015-09-20,2015-09-21,2,Vacation leave
NL-227,1,2015-10-06,2015-10-10,5,Vacation leave
NL-227,1,2016-01-25,2016-01-28,4,Vacation leave
NLI-040,1,2016-11-28,2016-12-02,5,Vacation leave
NLI-040,1,2016-12-04,2016-12-09,6,Vacation leave
NLI-040,2,2016-11-20,2016-12-01,12,Medical - Flu and rest
NL-228,1,2023-08-29,2023-09-02,5,Vacation leave
NL-228,1,2023-05-21,2023-05-25,5,Vacation leave
NL-228,1,2024-01-24,2024-01-27,4,Vacation leave
NL-228,1,2023-10-30,2023-11-01,3,Vacation leave
NL-228,1,2023-09-18,2023-09-20,3,Vacation leave
NL-228,1,2023-07-21,2023-07-23,3,Vacation leave
NL-228,5,2023-08-24,2023-08-25,2,Leave without pay
NL-229,1,2019-05-01,2019-05-04,4,Vacation leave
NL-229,1,2019-10-17,2019-10-18,2,Vacation leave
NL-229,1,2019-10-02,2019-10-06,5,Vacation leave
NL-229,3,2019-09-23,2019-09-28,6,Care for dependent family member
NL-230,1,2016-06-12,2016-06-17,6,Vacation leave
NL-230,1,2016-01-09,2016-01-11,3,Vacation leave
NL-230,1,2016-06-30,2016-07-01,2,Vacation leave
NL-230,1,2016-04-04,2016-04-08,5,Vacation leave
NL-230,1,2016-07-07,2016-07-12,6,Vacation leave
NL-230,1,2016-05-10,2016-05-14,5,Vacation leave
NL-230,5,2016-04-15,2016-04-15,1,Leave without pay
NL-231,1,2016-01-10,2016-01-13,4,Vacation leave
NL-231,1,2015-08-21,2015-08-26,6,Vacation leave
NL-231,1,2015-07-01,2015-07-02,2,Vacation leave
NL-231,2,2015-10-23,2015-11-03,12,Medical - Flu and rest
NL-231,5,2015-07-05,2015-07-05,1,Leave without pay
NL-232,1,2017-01-29,2017-02-03,6,Vacation leave
NL-232,1,2016-12-08,2016-12-10,3,Vacation leave
NL-232,1,2017-02-14,2017-02-17,4,Vacation leave
NL-232,1,2016-08-03,2016-08-06,4,Vacation leave
NL-232,1,2016-08-13,2016-08-17,5,Vacation leave
NL-233,1,2020-05-03,2020-05-06,4,Vacation leave
NL-233,1,2020-04-27,2020-04-29,3,Vacation leave
NL-233,1,2019-11-11,2019-11-16,6,Vacation leave
NL-233,1,2019-09-26,2019-09-29,4,Vacation leave
NL-233,1,2019-12-12,2019-12-13,2,Vacation leave
NL-233,1,2020-02-29,2020-03-04,5,Vacation leave
NL-233,2,2020-03-30,2020-04-10,12,Medical - Flu and rest
NL-234,1,2022-01-17,2022-01-22,6,Vacation leave
NL-234,1,2022-03-03,2022-03-06,4,Vacation leave
NL-234,1,2021-12-25,2021-12-29,5,Vacation leave
NL-234,1,2022-05-05,2022-05-06,2,Vacation leave
NL-234,1,2022-05-19,2022-05-23,5,Vacation leave
NL-234,1,2022-03-03,2022-03-08,6,Vacation leave
NL-234,2,2022-02-02,2022-02-13,12,Medical - Flu and rest
NL-235,1,2019-05-09,2019-05-13,5,Vacation leave
NL-235,1,2019-03-16,2019-03-17,2,Vacation leave
NL-235,1,2019-02-01,2019-02-06,6,Vacation leave
NL-235,1,2019-02-20,2019-02-22,3,Vacation leave
NL-235,2,2019-05-04,2019-05-15,12,Medical - Flu and rest
NL-236,1,2014-10-28,2014-11-01,5,Vacation leave
NL-236,1,2014-10-31,2014-11-04,5,Vacation leave
NL-236,1,2015-05-27,2015-05-29,3,Vacation leave
NL-236,1,2015-04-04,2015-04-08,5,Vacation leave
NL-237,1,2018-12-28,2019-01-01,5,Vacation leave
NL-237,1,2019-05-09,2019-05-10,2,Vacation leave
NL-237,3,2019-08-27,2019-09-03,8,Care for dependent family member
NLI-041,1,2021-09-07,2021-09-09,3,Vacation leave
NLI-041,1,2021-09-30,2021-10-02,3,Vacation leave
NLI-041,1,2021-05-01,2021-05-05,5,Vacation leave
NLI-041,1,2021-12-01,2021-12-05,5,Vacation leave
NL-238,1,2015-12-12,2015-12-16,5,Vacation leave
NL-238,1,2016-01-19,2016-01-22,4,Vacation leave
NL-238,1,2015-06-09,2015-06-12,4,Vacation leave
NL-238,1,2015-07-11,2015-07-14,4,Vacation leave
NL-238,1,2015-07-31,2015-08-03,4,Vacation leave
NL-239,1,2021-12-05,2021-12-10,6,Vacation leave
NL-239,1,2022-01-23,2022-01-28,6,Vacation leave
NL-239,1,2021-07-23,2021-07-26,4,Vacation leave
NL-239,1,2022-01-11,2022-01-12,2,Vacation leave
NL-239,1,2021-11-13,2021-11-18,6,Vacation leave
NL-239,1,2021-08-14,2021-08-15,2,Vacation leave
NL-239,2,2021-10-20,2021-10-31,12,Medical - Flu and rest
NL-240,1,2014-07-08,2014-07-12,5,Vacation leave
NL-240,1,2014-10-01,2014-10-02,2,Vacation leave
NL-240,1,2014-07-24,2014-07-27,4,Vacation leave
NLI-042,1,2022-06-22,2022-06-25,4,Vacation leave
NLI-042,1,2022-06-04,2022-06-05,2,Vacation leave
NLI-042,1,2022-11-14,2022-11-19,6,Vacation leave
NLI-042,1,2022-10-13,2022-10-15,3,Vacation leave
NLI-042,4,2023-02-25,2023-02-28,4,Family bereavement
NL-241,1,2019-06-25,2019-06-26,2,Vacation leave
NL-241,1,2019-09-06,2019-09-07,2,Vacation leave
NL-242,1,2019-09-27,2019-09-28,2,Vacation leave
NL-242,1,2019-04-14,2019-04-18,5,Vacation leave
NL-242,1,2019-07-14,2019-07-16,3,Vacation leave
NL-242,1,2019-04-24,2019-04-26,3,Vacation leave
NL-242,1,2019-03-21,2019-03-25,5,Vacation leave
NL-242,3,2019-08-09,2019-08-13,5,Care for dependent family member
NL-242,5,2019-06-08,2019-06-10,3,Leave without pay
NL-243,1,2025-04-18,2025-04-19,2,Vacation leave
NL-243,1,2024-10-01,2024-10-05,5,Vacation leave
NL-244,1,2018-04-03,2018-04-07,5,Vacation leave
NL-244,1,2018-06-13,2018-06-17,5,Vacation leave
NLI-043,1,2020-05-16,2020-05-20,5,Vacation leave
NLI-043,1,2020-04-08,2020-04-09,2,Vacation leave
NLI-043,1,2020-07-02,2020-07-04,3,Vacation leave
NLI-043,1,2020-10-30,2020-11-02,4,Vacation leave
NLI-043,1,2020-09-27,2020-10-02,6,Vacation leave
NLI-043,1,2020-07-17,2020-07-20,4,Vacation leave
NLI-043,2,2020-08-24,2020-09-04,12,Medical - Flu and rest
NL-245,1,2016-12-30,2017-01-04,6,Vacation leave
NL-245,1,2017-04-22,2017-04-27,6,Vacation leave
NL-245,1,2017-01-22,2017-01-23,2,Vacation leave
NL-245,1,2017-06-01,2017-06-05,5,Vacation leave
NL-245,1,2017-04-12,2017-04-17,6,Vacation leave
NL-245,1,2017-05-05,2017-05-07,3,Vacation leave
NL-245,3,2017-06-01,2017-06-07,7,Care for dependent family member
NL-245,4,2016-12-09,2016-12-11,3,Family bereavement
NL-246,1,2021-08-01,2021-08-02,2,Vacation leave
NL-246,1,2022-02-22,2022-02-26,5,Vacation leave
NL-246,2,2021-08-17,2021-08-28,12,Medical - Flu and rest
NL-246,3,2022-03-25,2022-04-02,9,Care for dependent family member
NL-246,4,2022-01-29,2022-02-01,4,Family bereavement
NL-247,1,2016-08-13,2016-08-15,3,Vacation leave
NL-247,1,2017-02-16,2017-02-18,3,Vacation leave
NL-247,1,2016-11-15,2016-11-18,4,Vacation leave
NL-247,2,2016-12-03,2016-12-14,12,Medical - Flu and rest
NL-248,1,2015-10-15,2015-10-18,4,Vacation leave
NL-248,1,2015-12-21,2015-12-25,5,Vacation leave
NL-248,1,2015-11-10,2015-11-13,4,Vacation leave
NL-248,1,2015-11-11,2015-11-13,3,Vacation leave
NL-248,1,2015-07-16,2015-07-21,6,Vacation leave
NL-248,5,2016-01-18,2016-01-18,1,Leave without pay
NL-249,1,2019-07-25,2019-07-27,3,Vacation leave
NL-249,1,2019-08-13,2019-08-14,2,Vacation leave
NL-249,1,2019-06-17,2019-06-18,2,Vacation leave
NL-249,1,2019-05-15,2019-05-16,2,Vacation leave
NL-249,1,2019-02-15,2019-02-17,3,Vacation leave
NL-250,1,2016-04-10,2016-04-12,3,Vacation leave
NL-250,1,2016-04-05,2016-04-06,2,Vacation leave
