employee_id,leave_type_id,start_date,end_date,duration,reason
NL-315,3,2014-10-04,2014-10-06,3,Care for family
NL-316,1,2018-12-25,2018-12-28,4,Vacation
NL-316,3,2019-01-19,2019-01-20,2,Care for family
NL-317,1,2018-08-18,2018-08-19,2,Vacation
NL-317,1,2018-05-12,2018-05-14,3,Vacation
NL-318,1,2017-05-28,2017-05-29,2,Vacation
NL-318,1,2018-01-11,2018-01-13,3,Vacation
NL-318,1,2017-10-13,2017-10-15,3,Vacation
NL-319,1,2016-11-01,2016-11-03,3,Vacation
NL-319,1,2016-11-21,2016-11-22,2,Vacation
NL-319,4,2017-05-11,2017-05-12,2,Family bereavement
NLI-047,1,2018-04-21,2018-04-24,4,Vacation
NLI-047,1,2018-01-24,2018-01-27,4,Vacation
NLI-047,1,2018-06-06,2018-06-09,4,Vacation
NLI-047,2,2018-04-10,2018-04-13,4,Medical - Flu
NLI-047,3,2018-05-22,2018-05-27,6,Care for family
NL-320,1,2024-09-02,2024-09-04,3,Vacation
NL-320,1,2025-04-08,2025-04-11,4,Vacation
NL-321,1,2015-01-25,2015-01-27,3,Vacation
NL-321,1,2015-04-14,2015-04-16,3,Vacation
NL-321,1,2014-11-11,2014-11-13,3,Vacation
NL-322,1,2019-07-22,2019-07-25,4,Vacation
NL-322,4,2019-09-24,2019-09-27,4,Family bereavement
NLI-048,1,2020-04-30,2020-05-02,3,Vacation
NLI-048,1,2020-04-02,2020-04-03,2,Vacation
NLI-048,2,2020-03-17,2020-03-20,4,Medical - Flu
NL-323,1,2025-03-02,2025-03-05,4,Vacation
NL-323,1,2025-05-17,2025-05-19,3,Vacation
NL-323,2,2024-10-31,2024-11-03,4,Medical - Flu
NL-323,4,2025-01-16,2025-01-18,3,Family bereavement
NLI-049,1,2017-01-28,2017-01-31,4,Vacation
NLI-049,1,2016-07-29,2016-08-01,4,Vacation
NLI-049,3,2016-11-06,2016-11-11,6,Care for family
NL-324,1,2016-11-10,2016-11-13,4,Vacation
NL-324,1,2016-05-20,2016-05-22,3,Vacation
NL-324,1,2016-12-09,2016-12-10,2,Vacation
NL-324,2,2016-06-11,2016-06-14,4,Medical - Flu
NL-325,1,2017-11-02,2017-11-05,4,Vacation
NL-325,1,2017-06-13,2017-06-16,4,Vacation
NL-325,1,2017-08-06,2017-08-08,3,Vacation
NL-325,2,2017-03-28,2017-03-31,4,Medical - Flu
NL-326,1,2015-06-24,2015-06-25,2,Vacation
NL-326,1,2015-12-30,2016-01-01,3,Vacation
NL-327,1,2019-05-11,2019-05-14,4,Vacation
NL-327,4,2019-04-07,2019-04-08,2,Family bereavement
NL-328,1,2022-04-05,2022-04-08,4,Vacation
NL-328,1,2022-03-23,2022-03-25,3,Vacation
NL-328,2,2021-12-29,2022-01-01,4,Medical - Flu
NL-328,3,2022-02-22,2022-02-24,3,Care for family
NL-329,1,2019-07-10,2019-07-12,3,Vacation
NLI-050,1,2021-09-12,2021-09-14,3,Vacation
NLI-050,2,2021-10-11,2021-10-14,4,Medical - Flu
NL-330,1,2022-08-10,2022-08-12,3,Vacation
NL-331,1,2021-04-27,2021-04-29,3,Vacation
NL-331,1,2021-03-25,2021-03-28,4,Vacation
NL-331,2,2021-03-22,2021-03-25,4,Medical - Flu
NL-332,1,2019-12-11,2019-12-14,4,Vacation
NL-333,1,2017-10-11,2017-10-14,4,Vacation
NL-333,1,2017-07-13,2017-07-15,3,Vacation
NL-333,1,2017-06-13,2017-06-16,4,Vacation
NL-334,1,2023-07-20,2023-07-23,4,Vacation
NL-334,1,2023-01-08,2023-01-11,4,Vacation
NL-334,1,2023-07-22,2023-07-23,2,Vacation
NL-334,2,2023-01-26,2023-01-29,4,Medical - Flu
NL-335,1,2019-07-08,2019-07-11,4,Vacation
NL-335,1,2019-04-09,2019-04-10,2,Vacation
NL-335,2,2019-01-22,2019-01-25,4,Medical - Flu
NL-335,5,2019-03-06,2019-03-07,2,LOP
NL-336,1,2018-04-26,2018-04-28,3,Vacation
NL-336,1,2018-06-30,2018-07-03,4,Vacation
NL-336,3,2018-07-02,2018-07-06,5,Care for family
NL-337,1,2016-06-22,2016-06-23,2,Vacation
NL-337,2,2016-07-23,2016-07-26,4,Medical - Flu
NL-338,1,2020-01-24,2020-01-27,4,Vacation
NL-338,1,2019-11-24,2019-11-26,3,Vacation
NL-339,1,2019-09-28,2019-10-01,4,Vacation
NLI-051,1,2020-05-07,2020-05-09,3,Vacation
NLI-051,1,2020-09-13,2020-09-15,3,Vacation
NLI-051,4,2020-11-21,2020-11-23,3,Family bereavement
NLI-052,1,2022-11-13,2022-11-16,4,Vacation
NLI-052,1,2023-03-08,2023-03-09,2,Vacation
NLI-052,1,2023-02-16,2023-02-17,2,Vacation
NLI-052,2,2022-12-09,2022-12-12,4,Medical - Flu
NLI-052,3,2023-01-19,2023-01-20,2,Care for family
NL-340,1,2014-04-05,2014-04-08,4,Vacation
NL-340,5,2014-12-04,2014-12-04,1,LOP
NL-341,1,2017-12-17,2017-12-19,3,Vacation
NL-341,4,2018-04-25,2018-04-26,2,Family bereavement
NL-342,1,2019-05-28,2019-05-31,4,Vacation
NL-342,1,2019-06-24,2019-06-27,4,Vacation
NL-342,2,2019-02-05,2019-02-08,4,Medical - Flu
NL-343,1,2016-06-26,2016-06-27,2,Vacation
NL-343,1,2016-01-18,2016-01-20,3,Vacation
NL-343,1,2016-05-22,2016-05-24,3,Vacation
NL-343,2,2015-12-31,2016-01-03,4,Medical - Flu
NL-344,1,2018-02-21,2018-02-22,2,Vacation
NL-344,1,2018-06-25,2018-06-27,3,Vacation
NL-344,1,2018-02-11,2018-02-12,2,Vacation
NL-344,2,2018-02-02,2018-02-05,4,Medical - Flu
NL-344,4,2018-03-04,2018-03-05,2,Family bereavement
NL-345,1,2016-08-27,2016-08-28,2,Vacation
NL-345,1,2016-07-29,2016-08-01,4,Vacation
NL-346,1,2017-07-17,2017-07-18,2,Vacation
NL-346,1,2017-10-06,2017-10-09,4,Vacation
NL-346,5,2017-10-02,2017-10-02,1,LOP
NL-347,1,2019-07-10,2019-07-11,2,Vacation
NL-347,1,2019-07-20,2019-07-23,4,Vacation
NL-348,1,2014-10-24,2014-10-25,2,Vacation
NL-348,1,2014-08-08,2014-08-09,2,Vacation
NL-348,1,2014-09-18,2014-09-20,3,Vacation
NL-349,1,2025-06-12,2025-06-15,4,Vacation
NL-349,1,2025-07-08,2025-07-10,3,Vacation
NL-349,1,2025-01-31,2025-02-03,4,Vacation
NL-350,1,2020-10-16,2020-10-17,2,Vacation
NL-350,1,2021-02-04,2021-02-06,3,Vacation
NL-350,2,2020-12-07,2020-12-10,4,Medical - Flu
NL-350,3,2020-11-09,2020-11-14,6,Care for family
NL-351,1,2017-05-25,2017-05-27,3,Vacation
NL-351,1,2016-10-16,2016-10-19,4,Vacation
NL-351,1,2016-09-03,2016-09-04,2,Vacation
NL-351,2,2016-09-30,2016-10-03,4,Medical - Flu
NL-352,1,2025-05-04,2025-05-06,3,Vacation
NL-352,1,2025-03-07,2025-03-09,3,Vacation
NL-353,1,2023-09-09,2023-09-12,4,Vacation
NL-353,2,2023-01-24,2023-01-27,4,Medical - Flu
NL-354,1,2023-10-25,2023-10-28,4,Vacation
NL-355,1,2020-08-05,2020-08-08,4,Vacation
NL-355,1,2020-03-23,2020-03-26,4,Vacation
NL-356,1,2022-08-20,2022-08-22,3,Vacation
NL-357,1,2023-03-17,2023-03-20,4,Vacation
NL-358,1,2015-01-13,2015-01-16,4,Vacation
NL-358,1,2014-12-16,2014-12-19,4,Vacation
NL-358,1,2014-09-06,2014-09-09,4,Vacation
NL-358,2,2014-12-02,2014-12-05,4,Medical - Flu
NL-359,1,2017-08-13,2017-08-15,3,Vacation
NL-359,1,2018-02-03,2018-02-06,4,Vacation
NL-359,2,2017-07-15,2017-07-18,4,Medical - Flu
NL-360,1,2017-01-12,2017-01-15,4,Vacation
NL-360,1,2016-08-09,2016-08-12,4,Vacation
NL-361,1,2015-10-19,2015-10-21,3,Vacation
NL-361,1,2015-12-28,2015-12-29,2,Vacation
NLI-053,1,2017-07-08,2017-07-09,2,Vacation
NLI-053,2,2017-02-12,2017-02-15,4,Medical - Flu
NL-362,1,2021-06-27,2021-06-29,3,Vacation
NL-362,1,2021-04-10,2021-04-13,4,Vacation
NL-362,2,2020-11-22,2020-11-25,4,Medical - Flu
NL-363,1,2020-04-04,2020-04-06,3,Vacation
NL-363,1,2020-05-11,2020-05-13,3,Vacation
NL-363,1,2020-02-06,2020-02-08,3,Vacation
NL-363,2,2020-01-18,2020-01-21,4,Medical - Flu
NL-363,3,2019-11-20,2019-11-21,2,Care for family
NL-364,1,2018-06-21,2018-06-22,2,Vacation
NL-364,1,2018-05-23,2018-05-24,2,Vacation
NL-364,1,2018-03-15,2018-03-17,3,Vacation
NL-364,5,2018-05-07,2018-05-07,1,LOP
NL-365,1,2015-03-03,2015-03-04,2,Vacation
NL-365,1,2015-01-02,2015-01-03,2,Vacation
NL-365,1,2015-02-26,2015-02-28,3,Vacation
NL-366,1,2017-01-22,2017-01-23,2,Vacation
NL-366,1,2017-01-16,2017-01-19,4,Vacation
NL-366,1,2016-07-08,2016-07-09,2,Vacation
NL-367,1,2017-07-31,2017-08-02,3,Vacation
NL-368,1,2020-02-26,2020-02-29,4,Vacation
NLI-054,1,2024-08-04,2024-08-06,3,Vacation
NLI-055,1,2016-06-22,2016-06-23,2,Vacation
NLI-055,3,2016-03-30,2016-03-31,2,Care for family
NL-369,1,2016-07-12,2016-07-15,4,Vacation
NL-369,1,2016-08-30,2016-09-01,3,Vacation
NL-369,5,2016-02-03,2016-02-03,1,LOP
NL-370,1,2019-01-16,2019-01-19,4,Vacation
NL-370,4,2019-06-25,2019-06-26,2,Family bereavement
NL-371,1,2015-07-17,2015-07-18,2,Vacation
NL-371,2,2015-12-11,2015-12-14,4,Medical - Flu
NL-371,5,2015-12-22,2015-12-22,1,LOP
NL-372,1,2021-04-15,2021-04-17,3,Vacation
NL-372,1,2020-08-12,2020-08-13,2,Vacation
NL-373,1,2016-11-15,2016-11-17,3,Vacation
NL-373,1,2016-11-02,2016-11-05,4,Vacation
NL-374,1,2021-07-30,2021-08-01,3,Vacation
NL-374,1,2021-08-21,2021-08-23,3,Vacation
NL-374,2,2021-01-13,2021-01-16,4,Medical - Flu
NL-374,4,2021-03-27,2021-03-29,3,Family bereavement
NLI-056,1,2015-06-05,2015-06-06,2,Vacation
NLI-056,1,2016-02-08,2016-02-09,2,Vacation
NLI-056,1,2015-12-23,2015-12-25,3,Vacation
NLI-057,1,2022-05-28,2022-05-31,4,Vacation
NLI-057,1,2022-11-09,2022-11-12,4,Vacation
NL-375,1,2014-09-13,2014-09-14,2,Vacation
NL-375,2,2014-12-09,2014-12-12,4,Medical - Flu
NL-376,1,2014-05-02,2014-05-04,3,Vacation
NL-376,1,2014-09-07,2014-09-10,4,Vacation
NL-376,1,2014-05-15,2014-05-17,3,Vacation
NL-376,2,2014-06-22,2014-06-25,4,Medical - Flu
NL-376,4,2014-08-16,2014-08-18,3,Family bereavement
NL-377,1,2017-08-29,2017-09-01,4,Vacation
NL-377,2,2017-11-17,2017-11-20,4,Medical - Flu
NL-378,1,2021-04-10,2021-04-13,4,Vacation
NL-379,1,2018-12-23,2018-12-24,2,Vacation
NL-379,1,2018-12-05,2018-12-07,3,Vacation
NL-379,2,2018-09-16,2018-09-19,4,Medical - Flu
NL-380,1,2018-06-04,2018-06-06,3,Vacation
NL-380,4,2018-09-09,2018-09-10,2,Family bereavement
NL-381,1,2016-08-21,2016-08-24,4,Vacation
NL-381,1,2016-09-04,2016-09-07,4,Vacation
NL-382,1,2018-12-18,2018-12-19,2,Vacation
NL-383,1,2021-04-12,2021-04-13,2,Vacation
NL-384,1,2020-03-31,2020-04-02,3,Vacation
NL-384,1,2020-03-19,2020-03-22,4,Vacation
NL-384,1,2020-03-11,2020-03-14,4,Vacation
NL-384,2,2020-02-16,2020-02-19,4,Medical - Flu
NL-385,1,2019-11-20,2019-11-23,4,Vacation
NL-386,1,2019-03-07,2019-03-10,4,Vacation
NL-386,1,2019-05-11,2019-05-13,3,Vacation
NL-387,1,2017-12-07,2017-12-10,4,Vacation
NL-387,1,2018-05-13,2018-05-16,4,Vacation
NL-387,1,2017-10-05,2017-10-07,3,Vacation
NL-387,2,2018-01-09,2018-01-12,4,Medical - Flu
NL-388,1,2016-01-15,2016-01-16,2,Vacation
NL-388,2,2015-09-19,2015-09-22,4,Medical - Flu
NL-389,1,2023-05-22,2023-05-24,3,Vacation
NL-389,2,2023-06-27,2023-06-30,4,Medical - Flu
NL-390,1,2019-03-04,2019-03-05,2,Vacation
NL-390,1,2019-04-25,2019-04-28,4,Vacation
NL-390,1,2019-03-15,2019-03-16,2,Vacation
NL-390,2,2019-03-07,2019-03-10,4,Medical - Flu
NL-390,4,2019-09-28,2019-10-01,4,Family bereavement
NLI-058,1,2024-04-08,2024-04-09,2,Vacation
NLI-058,1,2024-06-14,2024-06-17,4,Vacation
NLI-058,1,2023-11-05,2023-11-07,3,Vacation
NL-391,1,2023-12-21,2023-12-24,4,Vacation
NL-391,4,2023-09-14,2023-09-17,4,Family bereavement
NL-392,1,2020-01-27,2020-01-30,4,Vacation
NL-392,1,2019-12-06,2019-12-08,3,Vacation
NL-392,1,2020-03-05,2020-03-07,3,Vacation
NL-392,3,2020-03-05,2020-03-08,4,Care for family
NLI-059,1,2019-07-28,2019-07-29,2,Vacation
NLI-059,1,2019-11-27,2019-11-29,3,Vacation
NL-393,1,2021-05-07,2021-05-08,2,Vacation
NL-393,1,2021-03-07,2021-03-09,3,Vacation
NL-393,1,2021-04-05,2021-04-06,2,Vacation
NL-394,1,2022-06-02,2022-06-05,4,Vacation
NL-394,1,2022-06-04,2022-06-06,3,Vacation
NL-394,1,2022-08-13,2022-08-14,2,Vacation
NL-395,1,2024-09-05,2024-09-08,4,Vacation
NL-395,1,2024-12-15,2024-12-18,4,Vacation
NL-395,1,2025-03-04,2025-03-07,4,Vacation
NL-395,2,2024-10-25,2024-10-28,4,Medical - Flu
NL-396,1,2024-12-10,2024-12-12,3,Vacation
NL-396,1,2024-10-24,2024-10-27,4,Vacation
NL-396,2,2024-08-29,2024-09-01,4,Medical - Flu
NL-396,5,2024-07-17,2024-07-17,1,LOP
NL-397,1,2016-11-03,2016-11-04,2,Vacation
NL-397,1,2016-08-30,2016-09-02,4,Vacation
NL-397,1,2016-09-22,2016-09-23,2,Vacation
NL-398,1,2017-12-27,2017-12-28,2,Vacation
NL-398,2,2018-02-26,2018-03-01,4,Medical - Flu
NL-399,1,2023-03-16,2023-03-18,3,Vacation
NL-399,4,2022-12-08,2022-12-11,4,Family bereavement
NL-400,1,2016-09-11,2016-09-14,4,Vacation
NL-400,1,2016-03-02,2016-03-03,2,Vacation
NL-400,3,2016-05-07,2016-05-09,3,Care for family
NL-401,1,2017-09-09,2017-09-10,2,Vacation
NL-401,1,2017-12-18,2017-12-19,2,Vacation
NL-401,2,2017-11-03,2017-11-06,4,Medical - Flu
NL-401,4,2017-08-15,2017-08-18,4,Family bereavement
NL-401,5,2017-06-23,2017-06-24,2,LOP
NL-402,1,2017-02-16,2017-02-17,2,Vacation
NL-402,1,2017-03-09,2017-03-12,4,Vacation
NL-403,1,2019-09-21,2019-09-23,3,Vacation
NL-403,1,2020-06-07,2020-06-09,3,Vacation
NL-403,1,2020-02-19,2020-02-21,3,Vacation
NL-404,1,2019-07-07,2019-07-08,2,Vacation
NL-404,1,2018-11-23,2018-11-25,3,Vacation
NL-404,2,2019-02-11,2019-02-14,4,Medical - Flu
NLI-060,1,2014-09-20,2014-09-21,2,Vacation
NLI-060,2,2014-08-10,2014-08-13,4,Medical - Flu
NL-405,1,2017-03-04,2017-03-05,2,Vacation
NL-405,1,2016-11-14,2016-11-16,3,Vacation
NL-406,1,2014-11-04,2014-11-05,2,Vacation
NL-406,1,2014-05-02,2014-05-03,2,Vacation
NL-406,1,2014-09-03,2014-09-04,2,Vacation
NL-406,2,2014-06-14,2014-06-17,4,Medical - Flu
NL-407,1,2020-10-07,2020-10-08,2,Vacation
NL-407,1,2020-12-13,2020-12-14,2,Vacation
NL-407,1,2021-01-20,2021-01-21,2,Vacation
NL-407,2,2020-10-28,2020-10-31,4,Medical - Flu
NL-408,1,2020-07-20,2020-07-21,2,Vacation
NL-408,1,2020-03-11,2020-03-12,2,Vacation
NL-408,1,2020-02-15,2020-02-18,4,Vacation
NL-409,1,2022-10-03,2022-10-06,4,Vacation
NL-410,1,2025-06-22,2025-06-25,4,Vacation
NL-410,2,2024-11-09,2024-11-12,4,Medical - Flu
NLI-061,1,2023-11-17,2023-11-18,2,Vacation
NLI-061,1,2024-01-04,2024-01-07,4,Vacation
NLI-061,1,2024-01-27,2024-01-28,2,Vacation
NLI-061,2,2023-08-20,2023-08-23,4,Medical - Flu
NL-411,1,2023-02-09,2023-02-11,3,Vacation
NL-411,1,2023-01-19,2023-01-21,3,Vacation
NL-411,1,2022-07-17,2022-07-19,3,Vacation
NL-412,1,2024-08-19,2024-08-21,3,Vacation
NL-413,1,2024-10-15,2024-10-16,2,Vacation
NL-413,3,2025-01-12,2025-01-17,6,Care for family
NL-414,1,2023-04-04,2023-04-05,2,Vacation
NL-414,2,2023-06-03,2023-06-06,4,Medical - Flu
NL-415,1,2024-08-10,2024-08-13,4,Vacation
NL-415,1,2024-01-25,2024-01-28,4,Vacation
NL-415,5,2024-08-14,2024-08-14,1,LOP
NL-416,1,2015-06-07,2015-06-08,2,Vacation
NL-416,2,2015-09-12,2015-09-15,4,Medical - Flu
NL-417,1,2024-01-24,2024-01-25,2,Vacation
NL-417,1,2023-05-28,2023-05-31,4,Vacation
NL-417,5,2023-10-26,2023-10-26,1,LOP
NL-418,1,2018-08-10,2018-08-12,3,Vacation
NL-418,4,2018-10-08,2018-10-10,3,Family bereavement
NL-419,1,2021-06-28,2021-06-29,2,Vacation
NL-419,1,2021-08-12,2021-08-15,4,Vacation
NL-419,1,2021-05-13,2021-05-14,2,Vacation
NL-419,2,2021-05-16,2021-05-19,4,Medical - Flu
NL-420,1,2023-12-05,2023-12-06,2,Vacation
NL-420,1,2023-12-10,2023-12-11,2,Vacation
NL-420,1,2023-04-06,2023-04-09,4,Vacation
NL-421,1,2024-01-23,2024-01-26,4,Vacation
NL-421,1,2024-04-24,2024-04-26,3,Vacation
NL-421,2,2023-12-27,2023-12-30,4,Medical - Flu
NL-422,1,2016-01-10,2016-01-13,4,Vacation
NL-423,1,2016-03-23,2016-03-25,3,Vacation
NL-424,1,2020-11-02,2020-11-03,2,Vacation
NL-424,4,2020-11-29,2020-12-01,3,Family bereavement
NLI-062,1,2023-07-22,2023-07-23,2,Vacation
NLI-062,3,2023-08-28,2023-09-01,5,Care for family
NL-425,1,2014-09-05,2014-09-06,2,Vacation
NL-425,1,2015-04-25,2015-04-26,2,Vacation
NL-425,2,2015-02-24,2015-02-27,4,Medical - Flu
NL-426,1,2025-03-13,2025-03-15,3,Vacation
NL-426,2,2025-07-20,2025-07-23,4,Medical - Flu
NLI-063,1,2015-12-24,2015-12-26,3,Vacation
NLI-063,1,2016-08-28,2016-08-31,4,Vacation
NL-427,1,2015-04-15,2015-04-17,3,Vacation
NL-427,1,2014-11-06,2014-11-08,3,Vacation
NL-427,2,2015-01-24,2015-01-27,4,Medical - Flu
NL-428,1,2022-12-02,2022-12-04,3,Vacation
NL-428,1,2023-03-01,2023-03-02,2,Vacation
NL-428,1,2023-06-25,2023-06-28,4,Vacation
NL-428,4,2022-11-29,2022-12-02,4,Family bereavement
NLI-064,1,2022-02-21,2022-02-23,3,Vacation
NL-429,1,2019-07-19,2019-07-22,4,Vacation
NL-429,1,2018-12-31,2019-01-03,4,Vacation
NL-429,3,2019-04-22,2019-04-24,3,Care for family
NL-430,1,2018-04-06,2018-04-08,3,Vacation
NL-430,1,2018-05-27,2018-05-30,4,Vacation
NL-430,1,2018-05-16,2018-05-18,3,Vacation
NL-431,1,2020-11-06,2020-11-08,3,Vacation
NL-431,1,2020-04-09,2020-04-11,3,Vacation
NL-431,2,2020-08-10,2020-08-13,4,Medical - Flu
NL-431,5,2020-05-06,2020-05-07,2,LOP
NL-432,1,2021-12-24,2021-12-27,4,Vacation
NL-432,1,2021-09-30,2021-10-03,4,Vacation
NL-432,1,2022-03-17,2022-03-20,4,Vacation
NL-432,5,2021-07-08,2021-07-09,2,LOP
NL-433,1,2024-08-30,2024-08-31,2,Vacation
NL-433,1,2024-10-03,2024-10-06,4,Vacation
NL-433,2,2024-06-21,2024-06-24,4,Medical - Flu
NLI-065,1,2022-07-10,2022-07-12,3,Vacation
NLI-065,1,2022-04-26,2022-04-29,4,Vacation
NLI-065,2,2022-08-07,2022-08-10,4,Medical - Flu
NL-434,1,2025-05-21,2025-05-24,4,Vacation
NL-434,1,2025-07-23,2025-07-26,4,Vacation
NLI-066,1,2015-10-30,2015-11-02,4,Vacation
NLI-066,1,2015-12-28,2015-12-29,2,Vacation
NLI-066,1,2016-01-03,2016-01-05,3,Vacation
NLI-066,3,2016-04-27,2016-04-29,3,Care for family
NL-435,1,2020-01-14,2020-01-16,3,Vacation
NL-435,1,2020-01-07,2020-01-09,3,Vacation
NL-436,1,2018-02-20,2018-02-21,2,Vacation
NL-436,1,2018-04-15,2018-04-18,4,Vacation
NL-436,1,2017-08-16,2017-08-18,3,Vacation
NL-437,1,2021-05-06,2021-05-08,3,Vacation
NL-438,1,2018-05-30,2018-06-01,3,Vacation
NL-438,1,2018-01-08,2018-01-10,3,Vacation
NL-438,1,2017-10-06,2017-10-08,3,Vacation
NL-438,5,2017-11-04,2017-11-05,2,LOP
NL-439,1,2020-11-18,2020-11-21,4,Vacation
NL-439,1,2020-06-12,2020-06-15,4,Vacation
NL-439,3,2020-11-18,2020-11-21,4,Care for family
NL-440,1,2023-06-07,2023-06-10,4,Vacation
NL-440,1,2023-03-01,2023-03-03,3,Vacation
NL-441,1,2020-10-07,2020-10-08,2,Vacation
NL-441,1,2020-10-17,2020-10-18,2,Vacation
NL-441,3,2021-05-24,2021-05-29,6,Care for family
NL-442,1,2020-04-07,2020-04-10,4,Vacation
NL-442,1,2020-03-04,2020-03-05,2,Vacation
NL-442,1,2020-07-27,2020-07-30,4,Vacation
NL-442,2,2020-02-06,2020-02-09,4,Medical - Flu
NL-443,1,2022-03-30,2022-04-01,3,Vacation
NL-443,2,2022-07-23,2022-07-26,4,Medical - Flu
NL-444,1,2019-12-25,2019-12-27,3,Vacation
NL-444,1,2020-05-18,2020-05-20,3,Vacation
NL-444,1,2019-12-18,2019-12-19,2,Vacation
NL-445,1,2019-02-18,2019-02-21,4,Vacation
NL-445,2,2019-09-08,2019-09-11,4,Medical - Flu
NL-446,1,2018-11-17,2018-11-19,3,Vacation
NL-446,1,2018-10-24,2018-10-27,4,Vacation
NL-447,1,2021-03-12,2021-03-15,4,Vacation
NL-447,1,2020-10-10,2020-10-12,3,Vacation
NL-447,3,2020-09-30,2020-10-02,3,Care for family
NL-448,1,2019-10-26,2019-10-28,3,Vacation
NL-448,1,2020-03-13,2020-03-14,2,Vacation
NL-448,1,2019-10-02,2019-10-04,3,Vacation
NL-448,2,2019-12-26,2019-12-29,4,Medical - Flu
NL-448,5,2019-10-03,2019-10-03,1,LOP
